# Block Model base.csv
#   exported from Leapfrog Geo
#   encoding: UTF-8
#   rotation type: Leapfrog
#   azimuth: 0 degrees (rotate clockwise around the Z axis when looking down)
#   dip: 0 degrees (then rotate around the X' axis down from the horizontal plane)
#   pitch: 0 degrees (then rotate clockwise around the Z'' axis when looking down)
#   block size: 1000 1000 1000
#   size in blocks: 79 58 4 = 18328
#   minimum centroid: 286608.2957 5068732.802452875 -1600
#   maximum centroid: 364608.2957 5125732.802452875 1400
#   minimum corner: 286108.2957 5068232.802452875 -2100
#   maximum corner: 365108.2957 5126232.802452875 1900
Id,X,Y,Z,dX,dY,dZ,Tough react test on 12/3/2025
2784,305608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2785,306608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2786,307608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2787,308608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2788,309608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2789,310608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2790,311608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2791,312608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2792,313608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2793,314608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2794,315608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2795,316608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2796,317608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2797,318608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2798,319608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2799,320608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2800,321608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2801,322608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2802,323608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2803,324608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2804,325608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2805,326608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2806,327608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2807,328608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2808,329608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2809,330608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2810,331608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2811,332608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2812,333608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2813,334608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2814,335608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2815,336608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2816,337608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2817,338608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2818,339608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2819,340608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2820,341608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2821,342608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2822,343608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2823,344608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2824,345608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2825,346608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2826,347608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2827,348608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2828,349608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2829,350608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2830,351608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2831,352608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2832,353608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2833,354608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2834,355608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2835,356608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2836,357608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2837,358608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2838,359608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2839,360608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2840,361608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2841,362608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2842,363608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2843,364608.2957,5103732.802452875,-1600,1000,1000,1000,OUT
2844,286608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2845,287608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2846,288608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2847,289608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2848,290608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2849,291608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2850,292608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2851,293608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2852,294608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2853,295608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2854,296608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2855,297608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2856,298608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2857,299608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2858,300608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2859,301608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2860,302608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2861,303608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2862,304608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2863,305608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2864,306608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2865,307608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2866,308608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2867,309608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2868,310608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2869,311608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2870,312608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2871,313608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2872,314608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2873,315608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2874,316608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2875,317608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2876,318608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2877,319608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2878,320608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2879,321608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2880,322608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2881,323608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2882,324608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2883,325608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2884,326608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2885,327608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2886,328608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2887,329608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2888,330608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2889,331608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2890,332608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2891,333608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2892,334608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2893,335608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2894,336608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2895,337608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2896,338608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2897,339608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2898,340608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2899,341608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2900,342608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2901,343608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2902,344608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2903,345608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2904,346608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2905,347608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2906,348608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2907,349608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2908,350608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2909,351608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2910,352608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2911,353608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2912,354608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2913,355608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2914,356608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2915,357608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2916,358608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2917,359608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2918,360608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2919,361608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2920,362608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2921,363608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2922,364608.2957,5104732.802452875,-1600,1000,1000,1000,OUT
2923,286608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2924,287608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2925,288608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2926,289608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2927,290608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2928,291608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2929,292608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2930,293608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2931,294608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2932,295608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2933,296608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2934,297608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2935,298608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2936,299608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2937,300608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2938,301608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2939,302608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2940,303608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2941,304608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2942,305608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2943,306608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2944,307608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2945,308608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2946,309608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2947,310608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2948,311608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2949,312608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2950,313608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2951,314608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2952,315608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2953,316608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2954,317608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2955,318608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2956,319608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2957,320608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2958,321608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2959,322608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2960,323608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2961,324608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2962,325608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2963,326608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2964,327608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2965,328608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2966,329608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2967,330608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2968,331608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2969,332608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2970,333608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2971,334608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2972,335608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2973,336608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2974,337608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2975,338608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2976,339608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2977,340608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2978,341608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2979,342608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2980,343608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2981,344608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2982,345608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2983,346608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2984,347608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2985,348608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2986,349608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2987,350608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2988,351608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2989,352608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2990,353608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2991,354608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2992,355608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2993,356608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2994,357608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2995,358608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2996,359608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2997,360608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2998,361608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
2999,362608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
3000,363608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
3001,364608.2957,5105732.802452875,-1600,1000,1000,1000,OUT
3002,286608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3003,287608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3004,288608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3005,289608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3006,290608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3007,291608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3008,292608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3009,293608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3010,294608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3011,295608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3012,296608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3013,297608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3014,298608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3015,299608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3016,300608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3017,301608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3018,302608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3019,303608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3020,304608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3021,305608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3022,306608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3023,307608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3024,308608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3025,309608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3026,310608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3027,311608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3028,312608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3029,313608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3030,314608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3031,315608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3032,316608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3033,317608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3034,318608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3035,319608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3036,320608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3037,321608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3038,322608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3039,323608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3040,324608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3041,325608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3042,326608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3043,327608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3044,328608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3045,329608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3046,330608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3047,331608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3048,332608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3049,333608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3050,334608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3051,335608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3052,336608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3053,337608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3054,338608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3055,339608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3056,340608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3057,341608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3058,342608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3059,343608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3060,344608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3061,345608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3062,346608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3063,347608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3064,348608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3065,349608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3066,350608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3067,351608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3068,352608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3069,353608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3070,354608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3071,355608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3072,356608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3073,357608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3074,358608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3075,359608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3076,360608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3077,361608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3078,362608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3079,363608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3080,364608.2957,5106732.802452875,-1600,1000,1000,1000,OUT
3081,286608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3082,287608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3083,288608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3084,289608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3085,290608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3086,291608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3087,292608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3088,293608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3089,294608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3090,295608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3091,296608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3092,297608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3093,298608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3094,299608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3095,300608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3096,301608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3097,302608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3098,303608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3099,304608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3100,305608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3101,306608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3102,307608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3103,308608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3104,309608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3105,310608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3106,311608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3107,312608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3108,313608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3109,314608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3110,315608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3111,316608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3112,317608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3113,318608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3114,319608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3115,320608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3116,321608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3117,322608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3118,323608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
3119,324608.2957,5107732.802452875,-1600,1000,1000,1000,OUT
